prestamo_id,fecha_pago,monto_pagado
P027119,2022-09-29,105717
P033269,2022-03-10,22960
P021323,2023-02-06,72735
P039651,2022-03-21,32060
P031453,2022-08-19,90417
P002162,2022-08-27,53137
P044401,2022-09-05,42547
P025568,2023-01-15,88443
P011878,2023-02-19,7503
P021477,2022-09-25,91061
P031323,2022-12-28,9872
P001817,2023-02-17,73075
P006738,2022-03-14,38923
P045443,2022-10-14,24154
P046206,2023-01-04,89974
P046322,2022-02-17,22080
P002586,2022-10-13,75153
P021108,2022-03-24,67684
P041815,2022-07-27,112820
P007793,2022-04-05,38713
P035604,2022-02-18,97265
P025813,2023-01-22,50358
P044140,2022-04-26,75615
P048483,2022-12-16,32212
P037377,2022-06-12,112110
P010992,2022-02-04,114437
P018120,2022-11-06,112100
P001587,2023-01-15,98986
P028425,2023-02-15,72257
P034903,2023-01-18,19285
P049727,2022-09-05,107225
P010424,2022-07-27,10099
P032123,2022-08-14,53877
P030371,2022-07-11,22817
P039137,2022-12-13,30553
P046186,2022-09-19,99947
P043057,2022-07-01,37531
P045308,2022-08-02,111754
P018579,2022-03-29,119816
P027917,2022-07-10,31202
P029533,2022-07-03,119067
P024797,2022-10-10,5681
P011480,2022-07-14,9032
P033406,2022-05-03,118802
P006257,2022-10-18,12268
P002788,2023-02-10,14932
P015806,2023-02-17,78264
P006826,2022-05-09,43717
P015518,2022-09-02,31220
P000431,2022-12-01,106348
P000220,2022-08-01,84222
P031482,2022-09-19,21985
P047455,2022-07-25,56294
P018294,2022-03-28,30435
P029662,2022-05-19,23380
P045566,2022-10-16,6899
P034452,2023-01-16,96435
P002281,2022-12-28,52662
P018982,2022-03-22,89907
P040663,2022-08-30,114865
P043696,2022-05-29,53855
P014100,2022-06-25,49254
P029505,2022-12-03,116452
P027948,2023-02-11,11048
P047691,2023-02-26,91581
P011273,2022-05-01,6778
P048123,2022-05-09,103054
P007030,2022-10-15,78574
P031258,2022-05-19,39389
P033455,2022-05-27,37051
P049276,2022-03-25,83941
P037038,2022-03-22,25578
P046405,2022-09-26,82904
P024076,2022-05-02,89849
P041409,2022-02-26,88630
P019567,2023-02-09,113687
P028479,2022-04-13,101895
P013394,2022-06-25,56306
P001173,2022-06-13,53000
P011090,2022-12-20,10707
P029061,2022-11-17,52008
P049810,2022-10-06,26183
P023697,2022-09-11,110984
P049614,2023-02-19,81198
P024433,2022-08-25,11675
P026904,2022-03-04,59684
P033281,2022-12-27,17916
P023609,2022-10-26,68683
P047186,2022-08-16,54181
P027104,2023-01-26,51064
P007427,2022-09-05,57645
P007275,2022-09-17,12819
P016080,2022-02-11,118192
P014458,2022-12-06,100578
P022679,2022-04-30,38097
P039168,2022-02-17,102225
P039973,2022-06-29,73519
P044633,2022-10-23,40380
P024498,2022-09-21,63932
P004688,2022-05-31,32646
P030269,2022-10-16,95735
P021971,2022-11-23,44502
P023077,2022-12-11,78301
P016184,2022-05-07,85457
P039640,2022-12-03,24344
P041596,2022-02-07,31839
P001850,2022-08-09,42544
P013352,2022-11-22,16106
P047494,2022-02-19,81964
P003846,2022-09-17,29670
P035743,2022-02-05,67351
P018149,2023-03-04,41674
P027591,2022-12-27,90791
P006401,2022-10-14,19824
P019835,2022-10-05,107020
P014901,2022-05-20,103510
P009348,2022-12-08,32576
P032735,2022-06-25,9937
P016690,2022-04-10,93782
P024762,2023-01-08,20774
P018980,2022-07-07,97324
P026350,2022-03-20,36782
P026752,2022-02-25,24799
P019240,2022-05-31,106302
P003881,2022-07-13,89514
P002569,2022-03-04,18373
P027050,2023-02-17,114735
P040742,2022-02-22,101079
P020104,2022-10-27,78593
P004944,2022-04-08,86174
P034014,2022-07-06,84359
P047069,2023-02-28,38422
P014684,2022-08-20,14107
P042549,2022-06-02,37203
P027554,2022-06-27,60624
P037705,2022-12-18,34686
P020859,2022-10-04,105534
P018818,2022-12-23,107007
P028984,2022-09-01,104599
P007847,2022-09-29,61144
P020670,2022-08-04,55969
P016756,2022-10-04,46468
P023562,2022-04-28,6208
P007552,2022-06-04,90543
P040720,2022-03-14,87573
P024541,2022-02-25,119585
P013492,2022-02-07,33310
P018700,2022-04-29,13535
P017817,2022-07-31,17343
P000347,2022-12-03,15019
P043475,2022-09-07,79891
P017744,2022-11-06,35172
P029945,2022-07-11,59791
P013385,2023-01-11,101434
P008129,2022-12-21,18707
P009485,2022-05-02,40264
P028735,2022-06-15,116168
P001558,2022-12-25,57190
P009946,2022-10-14,91142
P040551,2023-01-29,71296
P044612,2022-12-31,23350
P006125,2022-12-13,20739
P043879,2023-03-02,14601
P008773,2023-03-02,99967
P020713,2022-04-27,28057
P024215,2022-11-10,72460
P000146,2023-02-18,81817
P012726,2023-02-16,117978
P038354,2022-02-17,12167
P020456,2022-07-01,109512
P024350,2022-02-18,24239
P022193,2022-02-07,86725
P034558,2022-12-02,52108
P040157,2022-06-06,111168
P026081,2022-02-24,64817
P033145,2022-07-15,117277
P004655,2023-01-29,67089
P006231,2023-01-16,46921
P040421,2022-02-12,72398
P020138,2022-04-15,14819
P043218,2023-02-22,84500
P028604,2023-02-18,32086
P000289,2022-05-27,42561
P013139,2022-11-09,36751
P008553,2023-01-31,66735
P004968,2023-02-05,35160
P027252,2022-07-14,49502
P047437,2022-07-28,21223
P026256,2023-01-15,75642
P020440,2022-04-26,75434
P027706,2022-03-02,110253
P020721,2022-04-04,7242
P039624,2022-06-17,37954
P048769,2022-11-24,82959
P015488,2022-05-20,57758
P004603,2022-03-08,20507
P010633,2022-05-27,49630
P040151,2023-01-13,68779
P025880,2022-11-22,40457
P015175,2022-03-09,96648
P028105,2022-12-24,100683
P044621,2022-12-02,84291
P039813,2022-03-16,81777
P044667,2022-04-06,65081
P035697,2022-12-20,61117
P012450,2023-03-01,117414
P042631,2022-05-03,77494
P043270,2022-07-07,50896
P038396,2022-05-22,110557
P014472,2022-11-22,45616
P041988,2022-05-20,48048
P047452,2022-08-25,12181
P040062,2022-03-07,72958
P045414,2022-02-20,62756
P044563,2022-05-14,87463
P040235,2022-02-20,76103
P008267,2022-05-18,117590
P017216,2022-07-22,32433
P039809,2022-10-01,39461
P043229,2023-03-06,109076
P026820,2022-10-19,94026
P017984,2022-11-28,7803
P006669,2023-02-11,67965
P020922,2022-08-07,101185
P004381,2022-10-02,35456
P001904,2023-01-10,81398
P042821,2022-06-23,67489
P046218,2022-11-10,81872
P045227,2022-09-11,82236
P038467,2022-12-02,65762
P025067,2022-05-11,92386
P044312,2022-12-09,23371
P003044,2022-07-28,24554
P040533,2022-09-12,103544
P010947,2022-06-04,51436
P047222,2022-11-24,32878
P042180,2022-02-20,80078
P047800,2022-12-07,82238
P031745,2022-11-17,119982
P010820,2023-02-03,109981
P043493,2022-12-27,19962
P017176,2023-01-24,55579
P042552,2022-03-14,86194
P048516,2022-11-10,91596
P018981,2022-03-11,65258
P003381,2022-12-11,108974
P031434,2022-06-18,49538
P010639,2022-10-31,119387
P040626,2023-03-03,70240
P042415,2023-02-15,43490
P035124,2023-01-20,93617
P011369,2022-05-30,108445
P002216,2022-06-05,5119
P013673,2022-02-21,74618
P005006,2022-02-25,62141
P018726,2023-03-07,114909
P032646,2023-01-26,99497
P019762,2023-03-03,84051
P016136,2023-03-06,75412
P015672,2022-06-23,45144
P026277,2023-02-09,40867
P029527,2022-08-05,107737
P033806,2022-10-13,68328
P022859,2022-11-11,93740
P036954,2022-04-03,56781
P016344,2022-03-15,92463
P011065,2023-01-02,87210
P024586,2022-07-15,98627
P043404,2022-10-12,66222
P006669,2022-02-28,88914
P000161,2023-02-13,33646
P009189,2023-01-26,28476
P022383,2022-07-24,105120
P037729,2023-03-05,8654
P041062,2022-11-26,81562
P018728,2022-09-23,105518
P026632,2023-02-04,15533
P003986,2022-02-02,18675
P000988,2022-04-22,104716
P034329,2022-11-24,21746
P013436,2022-07-22,57685
P012704,2022-11-16,40279
P024333,2022-10-25,76937
P007093,2022-02-09,25415
P007176,2022-08-12,82874
P048525,2022-06-27,26101
P046978,2022-02-11,43214
P005446,2023-02-13,92831
P039777,2022-12-14,81310
P025745,2022-12-01,51189
P006019,2022-05-31,58569
P007252,2022-06-23,84803
P044807,2022-03-19,53351
P039792,2023-02-21,90228
P046518,2022-04-18,13207
P014815,2022-06-19,118829
P001830,2022-07-15,36456
P000756,2022-12-11,93290
P049496,2022-04-07,57013
P002975,2022-05-16,46799
P048113,2022-12-24,50033
P036777,2022-11-22,22072
P044030,2023-01-06,8835
P017963,2022-10-26,82415
P000252,2022-03-12,23277
P048097,2022-06-22,103068
P036434,2022-02-08,109081
P031182,2022-10-30,32669
P039713,2022-03-22,40338
P002585,2023-02-28,61592
P002377,2022-08-01,94318
P032576,2022-03-03,61804
P029368,2022-04-15,63636
P023560,2023-02-08,53367
P012431,2022-08-16,6467
P014418,2022-09-08,76126
P001517,2022-09-17,101451
P002527,2022-12-21,93272
P017034,2022-12-18,103235
P022388,2022-09-15,37869
P003240,2022-05-14,61619
P010780,2023-03-05,54864
P007479,2022-09-29,97533
P012350,2022-08-17,95723
P017905,2022-09-26,116635
P048312,2022-06-15,21377
P042240,2022-05-13,116630
P034318,2022-09-10,109532
P036759,2022-10-22,113145
P048535,2022-06-14,83810
P014711,2022-04-20,64248
P002019,2022-12-13,33916
P032268,2022-09-07,38752
P028255,2022-05-11,5853
P029247,2022-11-14,36739
P023765,2023-01-20,83925
P004195,2023-01-24,43993
P013501,2022-10-04,33273
P048239,2022-09-08,11043
P016142,2022-04-27,105453
P036853,2022-10-20,115747
P014305,2022-11-27,46857
P041309,2022-10-04,19590
P006028,2022-07-31,86947
P017619,2023-01-24,10447
P030345,2022-12-20,8041
P013052,2022-05-25,98234
P040004,2022-05-31,92436
P003923,2022-12-12,16611
P031121,2022-03-14,45989
P028814,2022-05-03,91322
P005056,2022-11-18,56844
P001435,2022-06-22,13280
P014032,2022-02-06,95830
P037113,2022-04-09,82481
P034625,2022-10-19,43405
P037980,2023-01-19,6993
P049093,2022-02-07,98645
P009157,2022-05-14,91324
P023060,2022-02-17,112546
P004128,2022-06-22,117915
P049181,2022-05-16,18742
P044738,2022-06-23,89623
P010412,2022-08-27,42022
P007738,2022-08-28,67853
P013852,2022-05-09,92955
P046729,2023-02-15,80129
P035700,2023-02-19,6540
P033613,2022-10-26,111634
P031170,2023-01-30,18039
P047714,2022-10-28,51132
P026394,2022-05-24,33763
P032545,2022-02-19,57425
P049147,2022-04-19,104355
P035832,2022-11-10,46710
P022387,2022-12-02,86448
P039676,2022-06-26,23204
P025064,2022-12-22,61484
P035746,2022-04-11,6881
P037134,2022-07-07,91779
P037738,2022-04-08,26068
P021917,2022-08-13,102051
P042535,2022-03-20,47027
P024158,2023-01-03,53700
P025185,2022-11-13,45398
P027605,2022-12-17,85068
P035112,2022-05-10,73822
P005852,2022-03-21,107964
P018184,2022-02-07,47972
P037707,2022-05-28,115650
P021671,2022-05-25,72322
P028903,2022-02-12,81794
P020344,2022-04-25,5973
P040887,2022-06-27,5547
P019653,2022-06-11,109634
P009156,2022-08-31,19175
P012834,2022-04-30,16057
P019042,2022-03-18,73748
P001994,2022-07-16,77319
P028897,2022-02-25,41617
P046415,2023-02-13,107380
P003247,2022-09-15,10124
P016945,2023-02-23,30342
P010961,2022-07-29,51829
P035759,2022-03-13,39134
P048956,2022-09-08,95117
P011582,2022-05-26,107148
P038697,2022-07-11,33614
P021658,2022-12-01,63889
P008037,2023-02-10,22109
P028969,2022-07-30,119437
P017431,2022-10-24,101202
P039413,2022-12-11,25230
P030391,2022-12-30,114185
P007693,2022-11-26,58900
P002401,2022-05-28,56451
P005585,2023-03-01,54140
P020791,2022-02-11,52619
P039672,2022-08-25,96147
P031589,2023-01-30,28699
P029773,2022-07-29,92163
P035714,2022-06-03,110547
P017867,2022-10-16,51502
P037066,2022-11-19,49034
P002837,2023-02-20,72626
P038865,2022-11-21,33632
P007377,2022-09-26,108999
P019641,2022-05-23,84856
P007733,2022-08-28,113945
P031986,2022-10-29,12566
P040868,2022-03-10,90457
P035991,2022-10-16,79860
P005618,2022-08-30,41996
P039722,2022-09-26,25284
P007924,2022-10-14,16784
P040194,2023-01-29,71667
P022725,2022-09-09,107062
P021156,2023-02-25,61237
P000299,2022-08-22,31376
P016853,2022-10-22,52559
P028396,2023-02-08,53282
P033502,2022-03-24,88502
P013163,2022-07-13,12387
P026276,2022-03-08,60899
P019330,2022-02-01,29567
P026269,2022-05-21,42499
P005504,2022-12-03,34487
P021028,2022-05-23,85494
P002654,2022-12-27,102413
P036401,2023-01-28,58931
P046274,2022-12-27,96495
P015153,2022-10-25,74211
P015823,2022-11-13,38254
P028937,2023-01-03,16918
P036621,2022-05-10,116542
P034249,2022-06-25,87489
P007799,2022-09-09,51079
P016417,2022-11-27,93689
P011033,2022-06-28,114887
P039019,2022-12-10,104750
P040742,2022-08-21,55824
P020214,2022-12-28,11686
P000894,2022-12-23,116068
P024516,2022-03-23,10082
P044248,2022-10-07,27645
P025097,2022-10-14,11720
P018643,2022-08-09,87715
P043357,2022-09-09,24076
P035369,2022-12-13,18481
P023961,2023-01-04,57942
P031482,2022-03-05,85486
P036541,2022-11-29,29804
P035918,2022-05-12,96030
P032739,2022-04-13,96735
P041607,2022-11-10,56081
P017991,2022-09-30,98299
P049829,2022-06-26,72407
P032331,2022-05-21,86474
P001808,2022-09-09,71680
P003726,2022-07-04,112669
P041608,2023-02-21,10709
P030976,2022-09-06,35100
P016133,2022-06-04,12858
P001261,2022-09-09,59462
P009109,2023-01-11,69371
P017212,2022-06-26,89780
P011026,2022-09-14,50124
P033253,2022-06-08,38234
P011190,2022-10-21,31603
P045856,2022-09-25,49505
P019138,2022-08-03,117046
P029986,2022-09-06,97750
P048416,2022-06-07,54807
P023132,2022-02-23,67197
P002312,2022-08-23,86707
P033120,2022-02-07,104822
P038558,2022-04-24,66488
P033130,2022-04-04,7529
P032410,2022-12-10,116920
P033781,2022-07-10,17255
P018054,2022-06-18,75825
P005985,2022-10-15,59294
P006053,2022-10-18,58164
P027534,2022-10-21,19935
P008852,2022-02-04,23227
P012433,2022-12-05,65157
P032993,2022-06-08,114577
P008516,2022-09-11,77418
P049348,2022-10-02,93286
P010253,2022-05-17,15755
P003419,2022-06-14,87416
P000950,2022-04-23,112537
P043452,2022-07-18,58062
P037591,2023-01-21,73985
P005895,2022-08-11,40777
P012446,2022-05-03,73750
P004281,2022-08-29,98545
P028656,2022-07-08,104104
P030233,2022-10-28,41638
P012059,2022-04-21,82852
P018810,2022-04-15,79826
P034321,2022-04-10,90220
P047948,2022-05-31,101261
P040871,2022-03-28,98522
P021127,2022-03-21,29268
P003815,2022-07-01,111309
P029237,2022-11-13,7356
P007922,2023-02-05,113076
P035837,2023-01-26,56354
P002041,2022-11-03,72881
P025843,2022-11-10,47189
P020455,2022-03-22,117001
P039556,2022-06-19,22685
P041495,2022-04-06,6950
P007799,2022-07-10,63870
P026825,2022-06-16,114805
P008636,2022-06-15,102385
P046052,2022-07-12,75065
P008348,2022-04-04,8807
P031116,2022-06-03,51840
P044755,2022-05-01,62814
P026337,2023-01-03,59745
P030620,2022-05-06,62869
P004242,2022-08-07,87698
P041637,2023-01-25,56875
P031725,2022-12-29,39870
P002452,2022-04-25,90859
P043386,2022-07-22,94090
P009761,2022-06-01,113417
P003699,2022-02-14,50332
P031062,2022-05-08,40547
P044287,2023-02-13,104613
P002394,2022-05-03,16866
P016990,2022-09-09,113960
P016809,2022-06-27,93798
P018663,2022-08-04,11120
P008696,2022-06-18,118496
P046519,2022-06-14,103769
P019974,2022-11-07,39827
P028590,2022-07-07,18249
P038622,2022-08-08,33412
P029909,2022-08-23,9747
P011697,2022-03-19,67707
P027407,2022-03-19,21448
P033216,2023-02-13,64161
P002590,2023-01-24,20123
P022794,2022-09-26,57466
P030464,2022-03-27,44108
P001263,2022-11-02,51956
P010411,2022-09-21,18490
P023679,2022-06-04,57904
P012387,2022-09-16,33924
P002743,2022-10-15,116572
P044180,2023-01-08,34297
P020167,2022-05-31,113513
P026021,2022-12-29,77158
P036665,2022-02-19,94820
P006737,2022-04-28,117138
P039934,2022-03-09,55157
P049023,2022-06-17,73344
P024265,2022-06-21,16664
P038884,2022-05-19,6573
P044171,2022-05-06,12977
P033826,2022-08-26,7989
P005976,2022-05-08,107537
P015101,2022-07-27,107071
P006881,2022-04-29,43152
P016078,2022-06-02,72495
P049407,2022-05-30,14829
P024946,2022-12-09,17059
P037666,2022-10-14,45359
P009699,2022-09-26,45234
P041353,2022-04-23,35959
P019352,2022-06-11,50028
P041995,2022-12-31,101910
P026453,2023-01-28,37516
P041481,2022-04-11,68501
P038195,2023-01-28,25323
P049137,2022-05-07,81745
P012772,2022-07-26,97569
P001748,2022-10-24,88782
P007338,2022-08-15,99994
P048737,2022-02-27,32907
P046439,2022-12-05,72266
P039681,2023-03-03,93957
P019602,2022-04-29,70767
P038665,2022-02-05,114266
P044081,2022-11-09,78677
P041516,2022-12-14,40252
P013508,2022-04-06,15424
P006497,2022-12-27,72869
P018530,2022-12-22,15925
P048153,2022-09-21,119097
P005730,2022-09-04,91401
P007107,2022-06-27,27239
P024985,2022-08-07,60828
P012239,2022-07-23,31248
P029976,2022-05-26,117611
P032562,2022-07-12,96806
P013586,2022-10-15,31127
P030004,2022-06-15,71714
P046248,2023-02-02,64848
P023853,2022-04-08,70582
P012919,2022-12-03,18420
P023010,2022-03-25,65598
P048505,2022-02-24,39336
P012556,2022-08-01,6099
P020969,2022-02-05,59054
P033999,2022-03-21,8999
P004873,2023-01-13,55126
P016161,2022-05-05,51947
P044902,2022-04-12,52161
P013141,2022-12-07,64399
P014767,2022-12-10,20187
P024369,2022-12-28,80411
P001848,2022-11-11,96046
P003780,2022-02-24,29645
P004323,2023-01-04,65903
P044541,2022-09-12,14328
P026724,2022-05-07,91947
P010991,2022-03-10,98003
P045178,2022-02-26,16900
P009902,2023-02-21,96557
P040350,2023-03-06,95075
P002011,2022-05-15,53273
P038549,2022-03-23,91320
P048955,2022-05-12,55453
P015312,2022-05-27,31962
P031075,2022-04-19,14767
P048511,2022-09-14,19313
P037742,2022-05-05,73818
P011327,2022-11-14,114121
P020645,2022-08-09,11637
P010831,2022-06-29,113451
P036275,2022-10-01,39595
P035958,2023-02-26,13502
P022092,2022-07-15,105736
P019371,2022-06-12,21486
P035415,2022-05-09,10908
P048634,2022-10-19,14142
P045406,2022-08-03,61536
P020562,2022-05-17,79516
P008911,2023-01-11,119949
P032110,2022-05-06,95442
P024189,2023-02-16,73144
P021071,2022-11-22,76413
P001410,2022-12-30,112616
P014878,2022-06-03,114198
P009938,2022-06-05,18785
P018219,2022-08-15,79358
P023393,2022-11-16,110711
P033518,2022-11-13,34993
P032425,2023-03-03,79634
P036107,2022-12-15,6673
P008921,2022-09-05,23036
P006985,2022-03-08,32283
P000380,2022-10-04,102323
P025630,2022-07-24,111578
P010240,2022-12-03,34904
P049857,2022-05-24,95873
P012616,2022-02-06,27426
P015003,2022-03-08,97919
P015825,2022-12-19,48472
P015808,2023-01-03,81607
P028938,2022-08-18,31794
P042433,2022-11-11,42157
P015270,2022-08-14,39532
P030579,2022-12-03,114802
P017608,2022-06-09,6972
P043362,2022-12-16,5278
P003382,2022-12-16,36240
P035389,2022-08-18,111940
P025861,2022-05-30,10557
P005712,2022-05-02,68417
P016610,2022-05-11,56606
P034898,2022-07-31,53367
P038014,2022-07-06,15762
P022038,2022-03-18,29033
P042739,2022-06-09,60867
P021342,2022-06-04,94590
P039811,2022-08-11,35324
P020810,2022-12-31,44316
P017337,2022-07-29,66046
P010921,2022-07-28,20848
P017499,2022-11-28,85856
P000254,2022-03-27,109043
P045372,2022-05-18,9875
P002314,2022-04-30,38310
P041120,2022-03-18,96403
P048001,2022-03-09,91656
P006270,2022-04-23,23927
P028545,2023-01-11,13599
P008827,2022-06-01,119196
P045867,2023-02-11,63116
P014134,2022-12-08,76950
P015305,2022-05-29,77946
P018739,2022-02-28,7316
P020071,2023-03-06,43461
P013148,2022-11-21,27115
P036308,2022-12-11,58348
P032996,2022-10-30,57856
P016186,2022-03-17,8034
P043724,2022-08-03,15292
P012544,2022-05-12,79003
P034387,2022-04-23,43411
P027819,2022-05-13,11711
P005031,2022-07-31,41419
P017495,2022-02-12,20839
P000772,2022-09-29,102669
P034648,2022-06-22,22849
P034813,2022-03-12,92556
P024974,2022-09-10,100389
P004688,2022-08-07,14058
P006033,2022-08-15,55651
P049454,2022-11-11,24890
P031702,2022-10-31,33814
P009772,2022-05-28,72624
P049975,2022-10-20,117734
P026320,2022-05-30,7007
P013605,2022-10-26,6560
P000438,2022-04-30,16538
P039603,2022-04-22,93401
P021075,2022-08-28,65199
P027079,2022-09-22,43518
P012645,2022-03-22,88204
P014962,2022-04-23,91870
P017041,2022-05-23,95736
P041494,2022-11-01,84098
P030821,2022-03-14,39480
P009453,2022-03-20,117597
P030364,2023-01-15,103274
P030944,2022-12-03,62218
P006206,2023-02-18,14797
P043624,2022-10-04,87648
P028969,2022-06-03,56313
P016085,2022-06-23,11536
P045646,2022-05-10,69056
P040982,2022-10-30,112131
P034078,2022-10-22,91339
P043998,2022-11-05,89793
P008676,2022-06-21,19590
P033925,2022-03-17,9519
P033890,2023-02-28,44588
P010521,2022-04-09,71074
P019170,2022-03-16,96227
P018193,2022-03-09,50998
P044605,2023-01-05,31059
P000590,2022-06-24,63073
P046894,2022-09-27,94316
P034639,2023-01-07,52350
P011399,2022-12-04,74367
P047690,2022-11-28,102553
P018422,2022-04-21,83987
P016389,2022-03-24,26812
P019354,2022-07-22,86594
P043236,2022-06-03,43426
P035791,2022-12-08,7527
P044524,2022-05-14,112080
P030900,2023-01-29,26181
P033875,2022-02-22,73569
P027550,2022-02-23,61224
P029503,2023-02-10,69926
P001516,2022-04-29,106822
P025815,2022-08-26,110572
P036833,2022-03-05,79275
P048134,2023-01-27,80024
P041905,2022-09-01,21087
P010481,2022-07-09,74422
P028788,2022-10-29,61715
P011111,2022-04-09,76895
P032694,2023-01-24,54731
P037869,2022-09-05,114290
P045626,2022-09-16,14020
