prestamo_id,cliente_id,fecha_otorgado,monto,tasa,plazo_meses,estado
P035280,33004,2026-01-09 23:00:00,433691,53,6,judicial
P035281,703,2026-01-10 00:00:00,160473,47,36,vigente
P035282,47616,2026-01-10 01:00:00,239057,53,18,vigente
P035283,37913,2026-01-10 02:00:00,190872,47,36,judicial
P035284,12331,2026-01-10 03:00:00,432498,53,9,vigente
P035285,26046,2026-01-10 04:00:00,189231,59,6,incobrable
P035286,40778,2026-01-10 05:00:00,30624,53,36,atrasado
P035287,18569,2026-01-10 06:00:00,492935,59,18,vigente
P035288,27743,2026-01-10 07:00:00,127732,59,18,atrasado
P035289,43820,2026-01-10 08:00:00,106306,47,24,vigente
P035290,733,2026-01-10 09:00:00,58236,62,12,incobrable
P035291,42632,2026-01-10 10:00:00,266779,53,36,incobrable
P035292,35814,2026-01-10 11:00:00,307784,59,24,incobrable
P035293,39630,2026-01-10 12:00:00,455572,62,9,vigente
P035294,30211,2026-01-10 13:00:00,429329,59,36,atrasado
P035295,48291,2026-01-10 14:00:00,430411,59,36,incobrable
P035296,23307,2026-01-10 15:00:00,40230,62,6,atrasado
P035297,32013,2026-01-10 16:00:00,347760,62,18,incobrable
P035298,36630,2026-01-10 17:00:00,423507,62,18,incobrable
P035299,44718,2026-01-10 18:00:00,361246,59,18,incobrable
P035300,20157,2026-01-10 19:00:00,257197,53,6,judicial
P035301,37823,2026-01-10 20:00:00,374858,47,18,judicial
P035302,47937,2026-01-10 21:00:00,384289,62,36,incobrable
P035303,540,2026-01-10 22:00:00,339836,53,36,vigente
P035304,29970,2026-01-10 23:00:00,169408,53,9,vigente
P035305,23095,2026-01-11 00:00:00,449012,47,24,judicial
P035306,11937,2026-01-11 01:00:00,280051,47,9,judicial
P035307,40516,2026-01-11 02:00:00,405381,59,18,vigente
P035308,31157,2026-01-11 03:00:00,249719,53,6,vigente
P035309,34539,2026-01-11 04:00:00,74739,53,12,atrasado
P035310,43920,2026-01-11 05:00:00,278994,47,24,atrasado
P035311,38423,2026-01-11 06:00:00,65324,47,9,judicial
P035312,4360,2026-01-11 07:00:00,133603,62,36,atrasado
P035313,9061,2026-01-11 08:00:00,435052,53,12,incobrable
P035314,34154,2026-01-11 09:00:00,266004,59,6,vigente
P035315,34539,2026-01-11 10:00:00,141806,53,6,atrasado
P035316,36071,2026-01-11 11:00:00,117185,47,24,judicial
P035317,39965,2026-01-11 12:00:00,273027,62,18,atrasado
P035318,1666,2026-01-11 13:00:00,121376,62,24,incobrable
P035319,5716,2026-01-11 14:00:00,127503,47,36,incobrable
P035320,24512,2026-01-11 15:00:00,467924,59,12,vigente
P035321,3166,2026-01-11 16:00:00,453509,62,6,incobrable
P035322,15735,2026-01-11 17:00:00,167001,62,18,atrasado
P035323,39617,2026-01-11 18:00:00,252114,59,6,atrasado
P035324,3866,2026-01-11 19:00:00,115239,47,36,atrasado
P035325,15441,2026-01-11 20:00:00,109747,59,36,judicial
P035326,33302,2026-01-11 21:00:00,225291,47,36,vigente
P035327,5664,2026-01-11 22:00:00,264666,53,24,incobrable
P035328,41110,2026-01-11 23:00:00,385596,59,36,vigente
P035329,5398,2026-01-12 00:00:00,285090,62,18,vigente
P035330,22366,2026-01-12 01:00:00,459780,59,24,atrasado
P035331,17434,2026-01-12 02:00:00,181567,59,18,incobrable
P035332,39901,2026-01-12 03:00:00,211640,53,6,vigente
P035333,45800,2026-01-12 04:00:00,132364,59,18,incobrable
P035334,17398,2026-01-12 05:00:00,191000,59,24,judicial
P035335,37501,2026-01-12 06:00:00,222102,53,24,judicial
P035336,21742,2026-01-12 07:00:00,289050,62,18,vigente
P035337,12588,2026-01-12 08:00:00,495037,53,9,vigente
P035338,16214,2026-01-12 09:00:00,198935,47,36,incobrable
P035339,8081,2026-01-12 10:00:00,355200,47,9,atrasado
P035340,27545,2026-01-12 11:00:00,176674,59,36,vigente
P035341,26460,2026-01-12 12:00:00,159654,53,6,atrasado
P035342,44749,2026-01-12 13:00:00,61369,62,36,vigente
P035343,21910,2026-01-12 14:00:00,92001,53,6,incobrable
P035344,25642,2026-01-12 15:00:00,409703,62,24,vigente
P035345,33960,2026-01-12 16:00:00,189779,53,24,judicial
P035346,34727,2026-01-12 17:00:00,470484,59,12,atrasado
P035347,33831,2026-01-12 18:00:00,268650,59,36,judicial
P035348,21978,2026-01-12 19:00:00,380513,53,18,judicial
P035349,31058,2026-01-12 20:00:00,452062,53,24,incobrable
P035350,21339,2026-01-12 21:00:00,47996,53,18,incobrable
P035351,45863,2026-01-12 22:00:00,485969,62,6,judicial
P035352,1387,2026-01-12 23:00:00,92216,47,18,vigente
P035353,49992,2026-01-13 00:00:00,177957,62,18,judicial
P035354,7741,2026-01-13 01:00:00,389903,62,18,judicial
P035355,28779,2026-01-13 02:00:00,64270,59,18,judicial
P035356,37105,2026-01-13 03:00:00,455273,59,9,atrasado
P035357,1301,2026-01-13 04:00:00,498952,62,18,incobrable
P035358,8830,2026-01-13 05:00:00,445771,47,9,atrasado
P035359,13131,2026-01-13 06:00:00,291913,62,36,judicial
P035360,33746,2026-01-13 07:00:00,62210,59,6,judicial
P035361,20330,2026-01-13 08:00:00,77744,62,6,vigente
P035362,14247,2026-01-13 09:00:00,262390,59,18,vigente
P035363,42533,2026-01-13 10:00:00,70428,53,9,incobrable
P035364,2763,2026-01-13 11:00:00,350055,62,12,incobrable
P035365,26373,2026-01-13 12:00:00,352456,62,36,judicial
P035366,39901,2026-01-13 13:00:00,163223,47,6,judicial
P035367,18146,2026-01-13 14:00:00,112693,59,36,judicial
P035368,28807,2026-01-13 15:00:00,232414,59,18,incobrable
P035369,191,2026-01-13 16:00:00,95530,62,36,vigente
P035370,44554,2026-01-13 17:00:00,482321,59,24,judicial
P035371,49643,2026-01-13 18:00:00,479376,62,6,judicial
P035372,48286,2026-01-13 19:00:00,100903,47,24,judicial
P035373,4961,2026-01-13 20:00:00,69481,59,9,incobrable
P035374,31815,2026-01-13 21:00:00,104411,59,6,judicial
P035375,24264,2026-01-13 22:00:00,167149,62,6,incobrable
P035376,30222,2026-01-13 23:00:00,303107,59,36,judicial
P035377,39437,2026-01-14 00:00:00,105362,59,24,incobrable
P035378,4476,2026-01-14 01:00:00,314726,53,36,judicial
P035379,37902,2026-01-14 02:00:00,182220,47,18,incobrable
P035380,18393,2026-01-14 03:00:00,106969,62,9,atrasado
P035381,20867,2026-01-14 04:00:00,207866,59,9,judicial
P035382,11387,2026-01-14 05:00:00,394610,59,12,judicial
P035383,41970,2026-01-14 06:00:00,131113,62,24,atrasado
P035384,36040,2026-01-14 07:00:00,471505,59,24,incobrable
P035385,16191,2026-01-14 08:00:00,94027,47,18,incobrable
P035386,42619,2026-01-14 09:00:00,303597,47,12,incobrable
P035387,36932,2026-01-14 10:00:00,63373,59,6,incobrable
P035388,49642,2026-01-14 11:00:00,119267,62,24,incobrable
P035389,30411,2026-01-14 12:00:00,100205,62,9,vigente
P035390,14464,2026-01-14 13:00:00,100700,47,6,judicial
P035391,15190,2026-01-14 14:00:00,248388,62,6,incobrable
P035392,24892,2026-01-14 15:00:00,56929,47,18,vigente
P035393,18905,2026-01-14 16:00:00,135871,47,36,vigente
P035394,30282,2026-01-14 17:00:00,162221,62,9,atrasado
P035395,46638,2026-01-14 18:00:00,418580,62,24,atrasado
P035396,23338,2026-01-14 19:00:00,168590,53,24,incobrable
P035397,4196,2026-01-14 20:00:00,48353,62,18,atrasado
P035398,10886,2026-01-14 21:00:00,249672,47,36,vigente
P035399,11193,2026-01-14 22:00:00,155480,62,9,vigente
P035400,32036,2026-01-14 23:00:00,64846,62,18,incobrable
P035401,12813,2026-01-15 00:00:00,499088,59,6,incobrable
P035402,35020,2026-01-15 01:00:00,425652,62,18,incobrable
P035403,3008,2026-01-15 02:00:00,110330,59,12,atrasado
P035404,44387,2026-01-15 03:00:00,496417,53,36,vigente
P035405,20393,2026-01-15 04:00:00,314857,53,18,judicial
P035406,4587,2026-01-15 05:00:00,334357,59,9,atrasado
P035407,17966,2026-01-15 06:00:00,139408,53,36,vigente
P035408,10738,2026-01-15 07:00:00,147200,47,24,incobrable
P035409,42310,2026-01-15 08:00:00,55734,47,12,vigente
P035410,15679,2026-01-15 09:00:00,338319,62,18,atrasado
P035411,43175,2026-01-15 10:00:00,84725,53,36,incobrable
P035412,25039,2026-01-15 11:00:00,135387,62,18,vigente
P035413,48149,2026-01-15 12:00:00,447506,53,9,judicial
P035414,6518,2026-01-15 13:00:00,332861,53,36,atrasado
P035415,12040,2026-01-15 14:00:00,261873,53,18,atrasado
P035416,33486,2026-01-15 15:00:00,244629,53,9,judicial
P035417,33460,2026-01-15 16:00:00,295979,62,9,incobrable
P035418,33208,2026-01-15 17:00:00,453640,62,6,atrasado
P035419,234,2026-01-15 18:00:00,67836,62,9,incobrable
P035420,10288,2026-01-15 19:00:00,309146,47,36,vigente
P035421,38474,2026-01-15 20:00:00,44158,53,24,incobrable
P035422,31845,2026-01-15 21:00:00,149208,59,18,incobrable
P035423,46899,2026-01-15 22:00:00,199198,62,18,atrasado
P035424,33047,2026-01-15 23:00:00,77599,59,6,vigente
P035425,10009,2026-01-16 00:00:00,192191,59,6,incobrable
P035426,38295,2026-01-16 01:00:00,139549,47,24,atrasado
P035427,25917,2026-01-16 02:00:00,112866,47,24,vigente
P035428,10811,2026-01-16 03:00:00,349472,53,9,vigente
P035429,32208,2026-01-16 04:00:00,389376,53,24,incobrable
P035430,19506,2026-01-16 05:00:00,329560,53,36,vigente
P035431,3143,2026-01-16 06:00:00,341251,53,9,atrasado
P035432,1653,2026-01-16 07:00:00,349154,53,18,incobrable
P035433,17878,2026-01-16 08:00:00,31250,53,18,incobrable
P035434,26496,2026-01-16 09:00:00,161985,47,24,atrasado
P035435,9853,2026-01-16 10:00:00,43138,59,36,atrasado
P035436,8026,2026-01-16 11:00:00,490630,47,24,vigente
P035437,14118,2026-01-16 12:00:00,492378,59,18,atrasado
P035438,16849,2026-01-16 13:00:00,448255,53,24,judicial
P035439,44296,2026-01-16 14:00:00,210732,53,36,judicial
P035440,1615,2026-01-16 15:00:00,194563,53,12,vigente
P035441,28436,2026-01-16 16:00:00,76922,62,18,vigente
P035442,32026,2026-01-16 17:00:00,205760,47,18,vigente
P035443,961,2026-01-16 18:00:00,144542,59,18,judicial
P035444,45839,2026-01-16 19:00:00,327998,47,9,judicial
P035445,37417,2026-01-16 20:00:00,413834,47,36,atrasado
P035446,32766,2026-01-16 21:00:00,124606,47,12,judicial
P035447,3286,2026-01-16 22:00:00,156195,59,6,atrasado
P035448,29847,2026-01-16 23:00:00,49810,62,24,incobrable
P035449,44487,2026-01-17 00:00:00,210963,47,24,incobrable
P035450,8517,2026-01-17 01:00:00,195486,47,12,incobrable
P035451,22143,2026-01-17 02:00:00,239589,59,12,incobrable
P035452,35339,2026-01-17 03:00:00,320633,47,18,judicial
P035453,14079,2026-01-17 04:00:00,89832,62,6,incobrable
P035454,32101,2026-01-17 05:00:00,394147,47,18,incobrable
P035455,8717,2026-01-17 06:00:00,40734,62,18,vigente
P035456,36138,2026-01-17 07:00:00,223751,47,6,incobrable
P035457,48746,2026-01-17 08:00:00,162138,47,36,judicial
P035458,32252,2026-01-17 09:00:00,198793,53,18,judicial
P035459,8444,2026-01-17 10:00:00,186513,53,9,vigente
P035460,48061,2026-01-17 11:00:00,460177,53,24,atrasado
P035461,7075,2026-01-17 12:00:00,32181,53,12,incobrable
P035462,27078,2026-01-17 13:00:00,364473,47,9,incobrable
P035463,37322,2026-01-17 14:00:00,34675,59,36,judicial
P035464,43043,2026-01-17 15:00:00,102577,47,36,vigente
P035465,39575,2026-01-17 16:00:00,473153,59,18,vigente
P035466,47827,2026-01-17 17:00:00,195368,62,6,atrasado
P035467,40993,2026-01-17 18:00:00,459883,59,36,judicial
P035468,17234,2026-01-17 19:00:00,394799,62,9,vigente
P035469,29588,2026-01-17 20:00:00,299768,53,12,atrasado
P035470,36878,2026-01-17 21:00:00,251446,62,12,judicial
P035471,11126,2026-01-17 22:00:00,312009,47,9,incobrable
P035472,23630,2026-01-17 23:00:00,193372,59,24,incobrable
P035473,5730,2026-01-18 00:00:00,51386,53,36,incobrable
P035474,13639,2026-01-18 01:00:00,138589,62,18,atrasado
P035475,45385,2026-01-18 02:00:00,417972,62,36,judicial
P035476,41000,2026-01-18 03:00:00,393817,62,9,judicial
P035477,7037,2026-01-18 04:00:00,426874,47,36,incobrable
P035478,20471,2026-01-18 05:00:00,218510,62,6,atrasado
P035479,13304,2026-01-18 06:00:00,264651,62,9,atrasado
P035480,34829,2026-01-18 07:00:00,287236,47,36,atrasado
P035481,44521,2026-01-18 08:00:00,173669,59,9,vigente
P035482,25427,2026-01-18 09:00:00,325093,59,6,incobrable
P035483,31736,2026-01-18 10:00:00,223748,47,6,judicial
P035484,6770,2026-01-18 11:00:00,325937,62,9,judicial
P035485,13647,2026-01-18 12:00:00,490963,59,36,vigente
P035486,20392,2026-01-18 13:00:00,231140,59,24,vigente
P035487,47432,2026-01-18 14:00:00,416631,59,24,incobrable
P035488,24949,2026-01-18 15:00:00,188275,53,24,vigente
P035489,7277,2026-01-18 16:00:00,135629,47,18,judicial
P035490,4525,2026-01-18 17:00:00,390900,53,18,judicial
P035491,12840,2026-01-18 18:00:00,246803,62,9,incobrable
P035492,30232,2026-01-18 19:00:00,445272,62,9,atrasado
P035493,31417,2026-01-18 20:00:00,218662,59,18,incobrable
P035494,13993,2026-01-18 21:00:00,81298,62,12,vigente
P035495,9822,2026-01-18 22:00:00,205525,47,12,incobrable
P035496,49985,2026-01-18 23:00:00,233265,59,24,judicial
P035497,23948,2026-01-19 00:00:00,129708,53,6,vigente
P035498,22746,2026-01-19 01:00:00,362348,47,12,atrasado
P035499,41443,2026-01-19 02:00:00,341632,53,6,judicial
P035500,6632,2026-01-19 03:00:00,468547,59,12,atrasado
P035501,11949,2026-01-19 04:00:00,230597,62,36,judicial
P035502,22063,2026-01-19 05:00:00,450298,62,6,vigente
P035503,41207,2026-01-19 06:00:00,160602,59,9,vigente
P035504,5847,2026-01-19 07:00:00,100139,47,18,vigente
P035505,24492,2026-01-19 08:00:00,143346,47,18,atrasado
P035506,42041,2026-01-19 09:00:00,250742,62,6,vigente
P035507,12328,2026-01-19 10:00:00,348672,59,9,judicial
P035508,45264,2026-01-19 11:00:00,384205,59,18,vigente
P035509,9539,2026-01-19 12:00:00,425813,47,18,judicial
P035510,49720,2026-01-19 13:00:00,175054,53,24,atrasado
P035511,26908,2026-01-19 14:00:00,36047,62,36,judicial
P035512,44865,2026-01-19 15:00:00,168766,47,36,vigente
P035513,38643,2026-01-19 16:00:00,298411,62,12,vigente
P035514,2195,2026-01-19 17:00:00,494433,59,36,vigente
P035515,402,2026-01-19 18:00:00,233748,62,9,vigente
P035516,8481,2026-01-19 19:00:00,39325,59,6,vigente
P035517,39090,2026-01-19 20:00:00,194437,47,9,judicial
P035518,45960,2026-01-19 21:00:00,378969,62,9,incobrable
P035519,34162,2026-01-19 22:00:00,475195,53,24,atrasado
P035520,6736,2026-01-19 23:00:00,284654,62,24,vigente
P035521,33658,2026-01-20 00:00:00,490314,53,9,judicial
P035522,37929,2026-01-20 01:00:00,339359,62,9,vigente
P035523,38387,2026-01-20 02:00:00,350741,62,9,vigente
P035524,9731,2026-01-20 03:00:00,58958,62,12,vigente
P035525,32724,2026-01-20 04:00:00,481933,53,24,incobrable
P035526,34694,2026-01-20 05:00:00,401827,62,6,judicial
P035527,18022,2026-01-20 06:00:00,376946,47,9,incobrable
P035528,19598,2026-01-20 07:00:00,83843,53,9,vigente
P035529,39077,2026-01-20 08:00:00,431251,59,6,judicial
P035530,40566,2026-01-20 09:00:00,35363,53,36,judicial
P035531,7290,2026-01-20 10:00:00,277669,59,6,atrasado
P035532,6220,2026-01-20 11:00:00,484677,47,12,incobrable
P035533,39629,2026-01-20 12:00:00,252936,59,36,judicial
P035534,19165,2026-01-20 13:00:00,237184,53,24,judicial
P035535,46852,2026-01-20 14:00:00,467326,53,9,judicial
P035536,48635,2026-01-20 15:00:00,126231,53,6,vigente
P035537,17012,2026-01-20 16:00:00,96167,62,18,atrasado
P035538,47452,2026-01-20 17:00:00,355938,59,36,judicial
P035539,44205,2026-01-20 18:00:00,332442,62,12,incobrable
P035540,44975,2026-01-20 19:00:00,282334,62,24,vigente
P035541,27529,2026-01-20 20:00:00,397501,59,24,judicial
P035542,25854,2026-01-20 21:00:00,454454,47,6,judicial
P035543,24320,2026-01-20 22:00:00,425560,62,9,atrasado
P035544,2611,2026-01-20 23:00:00,483410,53,18,atrasado
P035545,23220,2026-01-21 00:00:00,191158,59,18,atrasado
P035546,14645,2026-01-21 01:00:00,456711,62,36,vigente
P035547,49096,2026-01-21 02:00:00,154301,47,18,judicial
P035548,43914,2026-01-21 03:00:00,97946,53,12,vigente
P035549,3989,2026-01-21 04:00:00,366788,62,6,vigente
P035550,49469,2026-01-21 05:00:00,42142,47,6,judicial
P035551,46963,2026-01-21 06:00:00,182511,62,6,judicial
P035552,38729,2026-01-21 07:00:00,426648,59,12,atrasado
P035553,7266,2026-01-21 08:00:00,412233,47,18,judicial
P035554,11211,2026-01-21 09:00:00,437531,47,36,atrasado
P035555,31843,2026-01-21 10:00:00,466750,47,9,incobrable
P035556,49190,2026-01-21 11:00:00,170883,62,24,vigente
P035557,7531,2026-01-21 12:00:00,184244,59,24,judicial
P035558,32620,2026-01-21 13:00:00,150021,62,18,incobrable
P035559,11726,2026-01-21 14:00:00,125588,47,24,incobrable
P035560,36139,2026-01-21 15:00:00,82629,47,12,judicial
P035561,27103,2026-01-21 16:00:00,471184,53,12,incobrable
P035562,21664,2026-01-21 17:00:00,332106,62,18,incobrable
P035563,27966,2026-01-21 18:00:00,179310,62,9,incobrable
P035564,38909,2026-01-21 19:00:00,38262,62,9,vigente
P035565,36485,2026-01-21 20:00:00,177763,62,18,judicial
P035566,13755,2026-01-21 21:00:00,246679,62,18,judicial
P035567,2458,2026-01-21 22:00:00,362450,47,18,vigente
P035568,1657,2026-01-21 23:00:00,387568,59,12,vigente
P035569,21357,2026-01-22 00:00:00,289011,53,18,incobrable
P035570,31527,2026-01-22 01:00:00,347676,47,6,atrasado
P035571,31653,2026-01-22 02:00:00,369110,53,36,incobrable
P035572,4207,2026-01-22 03:00:00,371179,47,36,incobrable
P035573,30016,2026-01-22 04:00:00,271261,62,24,atrasado
P035574,2888,2026-01-22 05:00:00,287743,59,36,atrasado
P035575,30029,2026-01-22 06:00:00,344968,53,36,atrasado
P035576,8821,2026-01-22 07:00:00,122697,62,36,atrasado
P035577,12163,2026-01-22 08:00:00,435807,47,18,judicial
P035578,14631,2026-01-22 09:00:00,395294,62,36,judicial
P035579,13075,2026-01-22 10:00:00,211299,59,18,incobrable
P035580,26954,2026-01-22 11:00:00,136769,53,9,judicial
P035581,37110,2026-01-22 12:00:00,360378,47,12,atrasado
P035582,22655,2026-01-22 13:00:00,76637,47,12,vigente
P035583,3302,2026-01-22 14:00:00,88593,62,36,judicial
P035584,15910,2026-01-22 15:00:00,60444,47,9,atrasado
P035585,12240,2026-01-22 16:00:00,325866,62,24,incobrable
P035586,6461,2026-01-22 17:00:00,137879,62,6,judicial
P035587,34376,2026-01-22 18:00:00,89765,47,18,judicial
P035588,8410,2026-01-22 19:00:00,107256,53,24,vigente
P035589,35902,2026-01-22 20:00:00,102514,47,9,judicial
P035590,15967,2026-01-22 21:00:00,145069,53,9,vigente
P035591,43501,2026-01-22 22:00:00,116061,53,12,judicial
P035592,13429,2026-01-22 23:00:00,137648,62,6,judicial
P035593,13919,2026-01-23 00:00:00,36441,47,24,vigente
P035594,26879,2026-01-23 01:00:00,163511,62,6,atrasado
P035595,2559,2026-01-23 02:00:00,454719,62,12,vigente
P035596,21106,2026-01-23 03:00:00,236161,53,36,judicial
P035597,28212,2026-01-23 04:00:00,287288,53,6,judicial
P035598,8775,2026-01-23 05:00:00,488262,62,6,atrasado
P035599,41019,2026-01-23 06:00:00,233421,59,12,vigente
P035600,37298,2026-01-23 07:00:00,286622,47,24,atrasado
P035601,27258,2026-01-23 08:00:00,254817,47,9,incobrable
P035602,26829,2026-01-23 09:00:00,460754,47,9,vigente
P035603,43101,2026-01-23 10:00:00,357459,47,36,judicial
P035604,33967,2026-01-23 11:00:00,352603,47,6,atrasado
P035605,5346,2026-01-23 12:00:00,85448,47,18,judicial
P035606,44157,2026-01-23 13:00:00,438234,59,18,incobrable
P035607,4318,2026-01-23 14:00:00,337674,62,24,judicial
P035608,31929,2026-01-23 15:00:00,453733,47,24,judicial
P035609,8013,2026-01-23 16:00:00,484451,47,12,incobrable
P035610,43398,2026-01-23 17:00:00,486160,62,36,incobrable
P035611,28089,2026-01-23 18:00:00,480178,59,9,incobrable
P035612,34322,2026-01-23 19:00:00,59350,53,9,atrasado
P035613,22641,2026-01-23 20:00:00,286086,47,18,judicial
P035614,7427,2026-01-23 21:00:00,439952,62,24,atrasado
P035615,2538,2026-01-23 22:00:00,441680,59,36,vigente
P035616,33533,2026-01-23 23:00:00,148020,59,6,judicial
P035617,32809,2026-01-24 00:00:00,432595,62,36,judicial
P035618,44144,2026-01-24 01:00:00,114472,59,18,judicial
P035619,42027,2026-01-24 02:00:00,52838,47,12,judicial
P035620,7766,2026-01-24 03:00:00,53577,62,6,vigente
P035621,9562,2026-01-24 04:00:00,117746,62,24,judicial
P035622,18950,2026-01-24 05:00:00,278348,59,9,vigente
P035623,34667,2026-01-24 06:00:00,422858,59,6,vigente
P035624,13513,2026-01-24 07:00:00,343038,59,24,vigente
P035625,34417,2026-01-24 08:00:00,40528,59,36,judicial
P035626,21371,2026-01-24 09:00:00,148741,59,6,judicial
P035627,5637,2026-01-24 10:00:00,222933,59,24,atrasado
P035628,43034,2026-01-24 11:00:00,180234,53,18,incobrable
P035629,48462,2026-01-24 12:00:00,495964,47,6,vigente
P035630,39040,2026-01-24 13:00:00,210444,62,9,judicial
P035631,37458,2026-01-24 14:00:00,236436,62,6,judicial
P035632,35386,2026-01-24 15:00:00,365682,62,12,atrasado
P035633,9952,2026-01-24 16:00:00,368775,53,12,vigente
P035634,47017,2026-01-24 17:00:00,169131,59,18,atrasado
P035635,40077,2026-01-24 18:00:00,320199,59,12,atrasado
P035636,11039,2026-01-24 19:00:00,333530,47,18,atrasado
P035637,6029,2026-01-24 20:00:00,389058,47,36,vigente
P035638,46082,2026-01-24 21:00:00,103627,59,36,judicial
P035639,40789,2026-01-24 22:00:00,259372,53,6,vigente
P035640,16753,2026-01-24 23:00:00,321455,59,18,judicial
P035641,49306,2026-01-25 00:00:00,411648,47,9,atrasado
P035642,41803,2026-01-25 01:00:00,80820,47,24,atrasado
P035643,12094,2026-01-25 02:00:00,209889,59,12,atrasado
P035644,40761,2026-01-25 03:00:00,90225,53,12,vigente
P035645,41336,2026-01-25 04:00:00,162293,59,6,judicial
P035646,30192,2026-01-25 05:00:00,352150,53,18,judicial
P035647,25825,2026-01-25 06:00:00,422499,53,9,vigente
